"Date of Download: 2023-12-18_15:03:45"
"Search Parameters: Data Level:all  Trait List:  Trial List:11539,11846  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Cassava mosaic disease severity|at harvesting|COMP:0000294","branching level counting|CO_334:0000079","cassava mosaic disease severity 1-month evaluation|CO_334:0000191","cassava mosaic disease severity 3-month evaluation|CO_334:0000192","cassava mosaic disease severity 6-month evaluation|CO_334:0000194","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","marketable root number counting|CO_334:0000169","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant stands harvested counting|CO_334:0000010","root evaluation scaled 1-5|CO_334:0000228","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","starch content percentage|CO_334:0000071","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992971","VH21-0201","","plot","6809721","202304DMPYT_dona_rep3_VH21-0201_146","3","3","146","14","9","test","","1","2","","1","1","200","19.6875","12.6","","42","10","3","450","7","2","2","10","22.3","3","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992972","VH21-0203","","plot","6809753","202304DMPYT_dona_rep3_VH21-0203_159","3","3","159","15","5","test","","1","0","","1","1","240","48.75","31.2","","81","10","2","240","8","1","3","10","23","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992978","VH21-0371","","plot","6809746","202304DMPYT_dona_rep3_VH21-0371_158","3","3","158","15","4","test","","1","0","","1","1","280","16.5625","10.6","","50","10","2","280","7","3","1","10","25.4","3","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992980","VH21-0402","","plot","6809782","202304DMPYT_dona_rep3_VH21-0402_127","3","3","127","12","6","test","","1","1","","1","1","140","38.125","24.4","","81","10","3","375","8","1","3","10","29","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992982","VH21-0421","","plot","6809778","202304DMPYT_dona_rep3_VH21-0421_157","3","3","157","15","3","test","","1","0","","1","1","290","22.8125","14.6","","51","10","1","290","8","2","0","10","32.5","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992986","VH21-0427","","plot","6809703","202304DMPYT_dona_rep3_VH21-0427_136","3","3","136","13","4","test","","1","0","","1","1","250","16.875","10.8","","36","10","2","250","8","2","1","10","29.9","1","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992994","VH21-0439","","plot","6809704","202304DMPYT_dona_rep3_VH21-0439_140","3","3","140","13","8","test","","","","","1","1","","9.375","6","","12","10","1","","3","3","1","10","22","2","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992999","VH21-0447","","plot","6809675","202304DMPYT_dona_rep3_VH21-0447_111","3","3","111","11","1","test","","1","1","","1","1","250","33.4375","21.4","","52","10","2","320","8","1","0","10","31","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993008","VH21-0477","","plot","6809706","202304DMPYT_dona_rep3_VH21-0477_131","3","3","131","12","2","test","","1","2","","1","1","180","27.8125","17.8","","54","10","2","280","8","1","0","10","30.8","2","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993013","VH21-0500","","plot","6809697","202304DMPYT_dona_rep3_VH21-0500_151","3","3","151","14","4","test","","1","1","","1","1","270","24.6875","15.8","","48","10","2","300","8","2","2","10","26.5","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993023","VH21-0529","","plot","6809795","202304DMPYT_dona_rep3_VH21-0529_122","3","3","122","12","11","test","","1","0","","1","1","480","28.125","18","","47","10","2","480","8","2","3","10","27.6","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993029","VH21-0600","","plot","6809769","202304DMPYT_dona_rep3_VH21-0600_161","3","3","161","15","7","test","","","","","1","1","","","","","","10","","","","","","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993032","VH21-0628","","plot","6809811","202304DMPYT_dona_rep3_VH21-0628_147","3","3","147","14","8","test","","","","","1","1","","","","","","10","","","","3","0","10","","2","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993034","VH21-0681","","plot","6809756","202304DMPYT_dona_rep3_VH21-0681_142","3","3","142","13","10","test","","","","","1","1","","7.1875","4.6","","12","10","1","","2","2","1","10","25","2","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993038","VH21-0708","","plot","6809677","202304DMPYT_dona_rep3_VH21-0708_116","3","3","116","11","6","test","","1","0","","1","1","450","35.9375","23","","68","10","2","450","8","1","0","10","27.2","1","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993039","VH21-0729","","plot","6809783","202304DMPYT_dona_rep3_VH21-0729_119","3","3","119","11","9","test","","1","0","","1","1","410","18.75","12","","33","10","3","410","7","2","1","10","23.2","3","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993040","VH21-0737","","plot","6809725","202304DMPYT_dona_rep3_VH21-0737_130","3","3","130","12","3","test","","1","2","","1","1","280","20","12.8","","29","10","3","380","8","2","2","9","27.5","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993045","VH21-0779","","plot","6809674","202304DMPYT_dona_rep3_VH21-0779_120","3","3","120","11","10","test","","1","3","","1","1","50","22.8125","14.6","","43","10","5","320","8","2","1","10","25.5","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993055","VH21-1041","","plot","6809750","202304DMPYT_dona_rep3_VH21-1041_160","3","3","160","15","6","test","","1","3","","1","1","160","21.25","13.6","","39","10","4","300","8","3","0","10","23.2","3","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993057","VH21-1081","","plot","6809792","202304DMPYT_dona_rep3_VH21-1081_152","3","3","152","14","3","test","","1","1","","1","1","250","18.75","12","","54","10","3","280","5","1","1","10","30","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993059","VH21-1087","","plot","6809758","202304DMPYT_dona_rep3_VH21-1087_145","3","3","145","14","10","test","","1","2","","1","1","180","29.375","18.8","","62","10","3","350","8","2","2","9","29.5","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993060","VH21-1088","","plot","6809764","202304DMPYT_dona_rep3_VH21-1088_153","3","3","153","14","2","test","","1","0","","1","1","220","26.5625","17","","62","10","1","220","8","1","3","10","23.2","2","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993062","VH21-1093","","plot","6809717","202304DMPYT_dona_rep3_VH21-1093_165","3","3","165","15","11","test","","1","0","","1","1","400","8.4375","5.4","","23","10","1","400","5","2","1","10","27.2","3","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993069","VH21-1140","","plot","6809744","202304DMPYT_dona_rep3_VH21-1140_113","3","3","113","11","3","test","","1","1","","1","1","100","39.0625","25","","46","10","4","280","8","2","1","10","28.5","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993071","VH21-1145","","plot","6809691","202304DMPYT_dona_rep3_VH21-1145_156","3","3","156","15","2","test","","1","0","","1","1","125","18.125","11.6","","49","10","2","125","8","2","4","10","26","1","2","1"," (Operator: lizbethpino, Time: )"
